"","title","year","volnum","issuenum","pagenum","primauth","tri_instance","st","ct","site","jstor","ststring","ctstring","comm","avoid","fulltri"
"377","Plazas as Architecture: An Example from the Raffman Site, Northeast Louisiana",2004,69,3,528,"Kidder","1TU500",1,"TU","500","http://www.jstor.org/stable/4128404","Lousiana","Tuscaloosa","","","1TU500"
"378","Plazas as Architecture: An Example from the Raffman Site, Northeast Louisiana",2004,69,3,528,"Kidder","1BA4",1,"BA","4","http://www.jstor.org/stable/4128404","Alabama","Baldwin","","","1BA4"
"379","Plazas as Architecture: An Example from the Raffman Site, Northeast Louisiana",2004,69,3,528,"Kidder","22AD504",22,"AD","504","http://www.jstor.org/stable/4128404","Mississippi","Adams","","","22AD504"
"380","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,195,"Kidder","16WC5",16,"WC","5","http://www.jstor.org/stable/40035903","Louisiana","West Carroll","","","16WC5"
"381","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,200,"Kidder","22HA520",22,"HA","520","http://www.jstor.org/stable/40035903","Mississippi","Hancock","","","22HA520"
"382","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,200,"Kidder","22HA525",22,"HA","525","http://www.jstor.org/stable/40035903","Mississippi","Hancock","","","22HA525"
"383","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,208,"Kidder","16CT147",16,"CT","147","http://www.jstor.org/stable/40035903","Louisiana","Catahoula","","","16CT147"
"384","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,208,"Kidder","22Ha501",22,"HA","501","http://www.jstor.org/stable/40035903","Mississippi","Hancock","","","22HA501"
"385","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,208,"Kidder","16WC3",16,"WC","3","http://www.jstor.org/stable/40035903","Louisiana","West Carroll","","","16WC3"
"386","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,208,"Kidder","22Cr504",22,"CR","504","http://www.jstor.org/stable/40035903","Mississippi","Caroll","","","22CR504"
"387","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,208,"Kidder","22Hu505",22,"HU","505","http://www.jstor.org/stable/40035903","Mississippi","Humphreys","","","22HU505"
"388","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,208,"Kidder","16CT17",16,"CT","17","http://www.jstor.org/stable/40035903","Louisiana","Catahoula","","","16CT17"
"389","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,208,"Kidder","16MA47",16,"MA","47","http://www.jstor.org/stable/40035903","Louisiana","Madison","","","16MA47"
"390","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,208,"Kidder","16CT312",16,"CT","312","http://www.jstor.org/stable/40035903","Louisiana","Catahoula","","","16CT312"
"391","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,209,"Kidder","16CT17",16,"CT","17","http://www.jstor.org/stable/40035703","Louisiana","Catahoula","","","16CT17"
"392","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,209,"Kidder","16CT312",16,"CT","312","http://www.jstor.org/stable/40035703","Louisiana","Catahoula","","","16CT312"
"393","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,209,"Kidder","22Ha506",22,"HA","506","http://www.jstor.org/stable/40035703","Mississippi","Hancock","","","22HA506"
"394","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,209,"Kidder","16CT509",16,"CT","509","http://www.jstor.org/stable/40035703","Louisiana","Catahoula","","","16CT509"
"395","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,210,"Kidder","16OR7",16,"OR","7","http://www.jstor.org/stable/40035703","Louisiana","New Orleans","","","16OR7"
"396","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,210,"Kidder","22Ha581",22,"HA","581","http://www.jstor.org/stable/40035703","Mississippi","Hancock","","","22HA581"
"397","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,210,"Kidder","16CT354",16,"CT","354","http://www.jstor.org/stable/40035703","Louisiana","Catahoula","","","16CT354"
"398","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,210,"Kidder","16CT3",16,"CT","3","http://www.jstor.org/stable/40035703","Louisiana","Catahoula","","","16CT3"
"399","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,210,"Kidder","16OR6",16,"OR","6","http://www.jstor.org/stable/40035703","Louisiana","New Orleans","","","16OR6"
"400","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,210,"Kidder","16MA20",16,"MA","20","http://www.jstor.org/stable/40035703","Louisiana","Madison","","","16MA20"
"401","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,211,"Kidder","16ST1",16,"ST","1","http://www.jstor.org/stable/40035703","Louisiana","Saint Tammany","","","16ST1"
"402","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,211,"Kidder","16MA62",16,"MA","62","http://www.jstor.org/stable/40035703","Louisiana","Madison","","","16MA62"
"403","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,210,"Kidder","22Ha515",22,"HA","515","http://www.jstor.org/stable/40035703","Mississippi","Hancock","","","22HA515"
"404","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,211,"Kidder","16MA57",16,"MA","57","http://www.jstor.org/stable/40035703","Louisiana","Madison","","","16MA57"
"405","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,211,"Kidder","16SL126",16,"SL","126","http://www.jstor.org/stable/40035703","Louisiana","Saint Landry","","","16SL126"
"406","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,211,"Kidder","22Ha525",22,"HA","525","http://www.jstor.org/stable/40035703","Mississippi","Hancock","","","22HA525"
"407","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","23MI25",23,"MI","25","http://www.jstor.org/stable/40035703","Missouri","Madison","","","23MI25"
"408","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","23MI20",23,"MI","20","http://www.jstor.org/stable/40035703","Missouri","Madison","","","23MI20"
"409","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","23MN621",23,"MN","621","http://www.jstor.org/stable/40035703","Missouri","Marion","","","23MN621"
"410","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","23MI621",23,"MI","621","http://www.jstor.org/stable/40035703","Missouri","Madison","","","23MI621"
"411","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","23NM561",23,"NM","561","http://www.jstor.org/stable/40035703","Missouri","New Madrid","","","23NM561"
"412","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","23MI605",23,"MI","605","http://www.jstor.org/stable/40035703","Missouri","Madison","","","23MI605"
"413","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","23NM575",23,"NM","575","http://www.jstor.org/stable/40035703","Missouri","New Madrid","","","23NM575"
"414","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","40HW44",40,"HW","44","http://www.jstor.org/stable/40035703","Tennessee","Hawkins","","","40HW44"
"415","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,212,"Kidder","40HW45",40,"HW","45","http://www.jstor.org/stable/40035703","Tennessee","Hawkins","","","40HW45"
"416","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40MR25",40,"MR","25","http://www.jstor.org/stable/40035703","Tennessee","Monroe","","","40MR25"
"417","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40MR40",40,"MR","40","http://www.jstor.org/stable/40035703","Tennessee","Monroe","","","40MR40"
"418","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40MR21",40,"MR","21","http://www.jstor.org/stable/40035703","Tennessee","Monroe","","","40MR21"
"419","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40LD45",40,"LD","45","http://www.jstor.org/stable/40035703","Tennessee","Loudon","","","40LD45"
"420","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40LD38",40,"LD","38","http://www.jstor.org/stable/40035703","Tennessee","Loudon","","","40LD38"
"421","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40MR23",40,"MR","23","http://www.jstor.org/stable/40035703","Tennessee","Monrow","","","40MR23"
"422","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40RH6",40,"RH","6","http://www.jstor.org/stable/40035703","Tennessee","Rhea","","","40RH6"
"423","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40MI11",40,"MI","11","http://www.jstor.org/stable/40035703","Tennessee","Marion","","","40MI11"
"424","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40RE108",40,"RE","108","http://www.jstor.org/stable/40035703","Tennessee","Rhea","","","40RE108"
"425","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40MR41",40,"MR","41","http://www.jstor.org/stable/40035703","Tennessee","Monroe","","","40MR41"
"426","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40GN1",40,"GN","1","http://www.jstor.org/stable/40035703","Tennessee","Greene","","","40GN1"
"427","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,213,"Kidder","40MR40",40,"MR","40","http://www.jstor.org/stable/40035703","Tennessee","Monroe","","","40MR40"
"428","Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin",2006,71,2,218,"Kidder","16MA20",16,"MA","20","http://www.jstor.org/stable/40035703","Louisiana","Madison","","","16MA20"
"429","Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition",2011,76,2,362,"King","40Mg31",40,"MG","31","http://www.jstor.org/stable/41331894","Tennessee","Meigs","","","40MG31"
"430","Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition",2011,76,2,362,"King","40Mr6",40,"MR","6","http://www.jstor.org/stable/41331894","Tennessee","Monroe","","","40MR6"
"431","Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition",2011,76,2,362,"King","9Mu101",9,"MU","101","http://www.jstor.org/stable/41331894","Georgia","Murray","","","9MU101"
"432","Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition",2011,76,2,363,"King","40MR6",40,"MR","6","http://www.jstor.org/stable/41331894","Tennessee","Monroe","","","40MR6"
"433","Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition",2011,76,2,363,"King","9Eb85",9,"EB","85","http://www.jstor.org/stable/41331894","Georgia","Elbert","","","9EB85"
"434","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11GE2",11,"GE","2","http://www.jstor.org/stable/41331905","Illinois","Greene","","","11GE2"
"435","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11MG17",11,"MG","17","http://www.jstor.org/stable/41331905","Illinois","Montgomery","","","11MG17"
"436","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11PK7",11,"PK","7","http://www.jstor.org/stable/41331905","Illinois","Pike","","","11PK7"
"437","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11PK1384",11,"PK","1384","http://www.jstor.org/stable/41331905","Illinois","Pike","","","11PK1384"
"438","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11PK512",11,"PK","512","http://www.jstor.org/stable/41331905","Illinois","Pike","","","11PK512"
"439","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","8JE781",8,"JE","781","http://www.jstor.org/stable/41331905","Florida","Jefferson","","","8JE781"
"440","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11PK2",11,"PK","2","http://www.jstor.org/stable/41331905","Illinois","Pike","","","11PK2"
"441","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11C12",11,"C","12","http://www.jstor.org/stable/41331905","Illinois","Calhoun","","","11C12"
"442","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11JY70",11,"JY","70","http://www.jstor.org/stable/41331905","Illinois","Jersey","","","11JY70"
"443","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11MG15",11,"MG","15","http://www.jstor.org/stable/41331905","Illinois","Montgomery","","","11MG15"
"444","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11PK1245",11,"PK","1245","http://www.jstor.org/stable/41331905","Illinois","Pike","","","11PK1245"
"445","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11GE7",11,"GE","7","http://www.jstor.org/stable/41331905","Ilinois","Greene","","","11GE7"
"446","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11ST1",11,"ST","1","http://www.jstor.org/stable/41331905","Illinois","Scott","","","11ST1"
"447","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11PK513",11,"PK","513","http://www.jstor.org/stable/41331905","Illinois","Pike","","","11PK513"
"448","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11PK500",11,"PK","500","http://www.jstor.org/stable/41331905","Illinois","Pike","","","11PK500"
"449","Time and Archaeological Traditions in the Lower Illinois Valley",2011,76,3,502,"King","11C135",11,"C","135","http://www.jstor.org/stable/41331905","Illinois","Calhoun","","","11C135"
