Title,Year ,Volume Number,Issue Number,Page Number,Primary Author's Last Name,Trinomial Instance,JSTOR LINK,State,County ,Comments,Avoid (H/M/L)
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,211,Kidder,22Ha525,http://www.jstor.org/stable/40035703,Mississippi,Hancock,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,23MI25,http://www.jstor.org/stable/40035703,Missouri,Madison,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,23MI20,http://www.jstor.org/stable/40035703,Missouri,Madison,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,23MN621,http://www.jstor.org/stable/40035703,Missouri,Marion,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,23MI621,http://www.jstor.org/stable/40035703,Missouri,Madison,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,23NM561,http://www.jstor.org/stable/40035703,Missouri,New Madrid,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,23MI605,http://www.jstor.org/stable/40035703,Missouri,Madison,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,23NM575,http://www.jstor.org/stable/40035703,Missouri,New Madrid,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,40HW44,http://www.jstor.org/stable/40035703,Tennessee,Hawkins,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,212,Kidder,40HW45,http://www.jstor.org/stable/40035703,Tennessee,Hawkins,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40MR25,http://www.jstor.org/stable/40035703,Tennessee,Monroe,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40MR40,http://www.jstor.org/stable/40035703,Tennessee,Monroe,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40MR21,http://www.jstor.org/stable/40035703,Tennessee,Monroe,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40LD45,http://www.jstor.org/stable/40035703,Tennessee,Loudon,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40LD38,http://www.jstor.org/stable/40035703,Tennessee,Loudon,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40MR23,http://www.jstor.org/stable/40035703,Tennessee,Monrow,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40RH6,http://www.jstor.org/stable/40035703,Tennessee,Rhea,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40MI11,http://www.jstor.org/stable/40035703,Tennessee,Marion,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40RE108,http://www.jstor.org/stable/40035703,Tennessee,Rhea,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40MR41,http://www.jstor.org/stable/40035703,Tennessee,Monroe,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40GN1,http://www.jstor.org/stable/40035703,Tennessee,Greene,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,213,Kidder,40MR40,http://www.jstor.org/stable/40035703,Tennessee,Monroe,,
Climate Change and the Archaic to Woodland Transition (3000-2500 Cal B.P.) in the Mississippi River Basin,2006,71,2,218,Kidder,16MA20,http://www.jstor.org/stable/40035703,Louisiana,Madison,,
Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition,2011,76,2,362,King,40Mg31,http://www.jstor.org/stable/41331894,Tennessee,Meigs,,
Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition,2011,76,2,362,King,40Mr6,http://www.jstor.org/stable/41331894,Tennessee,Monroe,,
Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition,2011,76,2,362,King,9Mu101,http://www.jstor.org/stable/41331894,Georgia,Murray,,
Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition,2011,76,2,363,King,40MR6,http://www.jstor.org/stable/41331894,Tennessee,Monroe,,
Remote Sensing Data From Etowah's Mound A: Architecture and the Recreation of Mississippian Tradition,2011,76,2,363,King,9Eb85,http://www.jstor.org/stable/41331894,Georgia,Elbert,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11GE2,http://www.jstor.org/stable/41331905,Illinois,Greene,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11MG17,http://www.jstor.org/stable/41331905,Illinois,Montgomery,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11PK7,http://www.jstor.org/stable/41331905,Illinois,Pike,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11PK1384,http://www.jstor.org/stable/41331905,Illinois,Pike,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11PK512,http://www.jstor.org/stable/41331905,Illinois,Pike,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,8JE781,http://www.jstor.org/stable/41331905,Florida,Jefferson,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11PK2,http://www.jstor.org/stable/41331905,Illinois,Pike,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11C12,http://www.jstor.org/stable/41331905,Illinois,Calhoun,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11JY70,http://www.jstor.org/stable/41331905,Illinois,Jersey,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11MG15,http://www.jstor.org/stable/41331905,Illinois,Montgomery,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11PK1245,http://www.jstor.org/stable/41331905,Illinois,Pike,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11GE7,http://www.jstor.org/stable/41331905,Ilinois,Greene,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11ST1,http://www.jstor.org/stable/41331905,Illinois,Scott,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11PK513,http://www.jstor.org/stable/41331905,Illinois,Pike,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11PK500,http://www.jstor.org/stable/41331905,Illinois,Pike,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11C135,http://www.jstor.org/stable/41331905,Illinois,Calhoun,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11C4,http://www.jstor.org/stable/41331905,Illinois,Calhoun,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11PK1,http://www.jstor.org/stable/41331905,Illinois,Pike,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11ST123,http://www.jstor.org/stable/41331905,Illinois,Scott,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11C8,http://www.jstor.org/stable/41331905,Illinois,Calhoun,,
Time and Archaeological Traditions in the Lower Illinois Valley,2011,76,3,502,King,11C373,http://www.jstor.org/stable/41331905,Illinois,Calhoun,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,684,Kohler,5LP110,http://www.jstor.org/stable/25470522,Colorado,La Plata,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5LP111,http://www.jstor.org/stable/25470522,Colorado,La Plata,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5LP11,http://www.jstor.org/stable/25470522,Colorado,La Plata,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2192,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2848,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2853,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT5107,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2182,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT23,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT4671,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT4725,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2320,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT4475,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT5108,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT4480,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT1604,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT8899,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT8937,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT3868,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT4477,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2525,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT8934,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MV1452,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MV875,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT5501,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT5106,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT8827,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2433,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MV866,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MV1229,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MV5498,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MV2149,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2235,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT948,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2148,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT2544,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MV1595,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MV499,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT7723,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,654,Kohler,5MT10207,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,655,Kohler,5MT9735,http://www.jstor.org/stable/25470522,Colorado,Montezuma,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,655,Kohler,5MV4,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,655,Kohler,5MV1200,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,655,Kohler,5MV1228,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
The Neolithic Demographic Transition in the U.S. Southwest,2008,73,4,655,Kohler,5MV10206,http://www.jstor.org/stable/25470522,Colorado,Mesa Verde,,
Mud Wasp Nests as Markers of Middle Holocene House Structures in the Central Mississippi Valley,2012,77,4,800,Krakker,23RI59,http://www.jstor.org/stable/23486491,Missouri,Ripley,,
The Depopulation of Sand Canyon Pueblo,2010,75,3,498,Kukelman,5MT765,http://www.jstor.org/stable/25766213,Colorado,Montezuma,,
"Integrated Remote Sensing and Excavation at Double Ditch State Historic Site, North Dakota",2007,72,3,539,Kvamme,32BL8,http://www.jstor.org/stable/40035860,North Dakota,Burleigh,,
"Integrated Remote Sensing and Excavation at Double Ditch State Historic Site, North Dakota",2007,72,3,549,Kvamme,32MO11,http://www.jstor.org/stable/40035860,North Dakota,Morton,,
"Temporal Data Requirements, Luminescence Dates, and the Resolution of Chronological Structure of Late Prehistoric Deposits in the Central Mississippi River Valley",2005,70,3,535,Lipo,3CT8,http://www.jstor.org/stable/40035312,Arkansas,Crittenden,,
"Temporal Data Requirements, Luminescence Dates, and the Resolution of Chronological Structure of Late Prehistoric Deposits in the Central Mississippi River Valley",2005,70,3,535,Lipo,3CT30,http://www.jstor.org/stable/40035312,Arkansas,Crittenden,,
"Temporal Data Requirements, Luminescence Dates, and the Resolution of Chronological Structure of Late Prehistoric Deposits in the Central Mississippi River Valley",2005,70,3,535,Lipo,3CS27,http://www.jstor.org/stable/40035312,Arkansas,Cross,,
Trampling Experiments in the Search for the Earliest Americans,2007,72,4,771,Lopinot,23CE426,http://www.jstor.org/stable/25470445,Missouri,Cedar,,
"Opportunistic Whale Hunting on the Southern Northwest Coast: Ancient DNA, Artifact, and Ethnographic Evidence",2007,72,4,659,Losey,35CLT20,http://www.jstor.org/stable/25470439,Oregon,Clatsop,,
"Opportunistic Whale Hunting on the Southern Northwest Coast: Ancient DNA, Artifact, and Ethnographic Evidence",2007,72,4,662,Losey,35 CLT 20,http://www.jstor.org/stable/25470439,Oregon,Clatsop,,
"Opportunistic Whale Hunting on the Southern Northwest Coast: Ancient DNA, Artifact, and Ethnographic Evidence",2007,72,4,663,Losey,35 CLT 47,http://www.jstor.org/stable/25470439,Oregon,Clatsop,,
